date,title,geo_lat,geo_lon,connecting_railway,operator,railway,station_code
2019-04-25 16:00:00+09:00,井荻,35.72454,139.61465,0,Seibu,Seibu.Shinjuku,SS11
2019-04-25 16:00:00+09:00,入曽,35.83247,139.42729,0,Seibu,Seibu.Shinjuku,SS25
2019-04-25 16:00:00+09:00,上井草,35.72511,139.60357,0,Seibu,Seibu.Shinjuku,SS12
2019-04-25 16:00:00+09:00,上石神井,35.72623,139.59208,0,Seibu,Seibu.Shinjuku,SS13
2019-04-25 16:00:00+09:00,小平,35.73701,139.48829,1,Seibu,Seibu.Shinjuku,SS19
2019-04-25 16:00:00+09:00,航空公園,35.7984,139.4657,0,Seibu,Seibu.Shinjuku,SS23
2019-04-25 16:00:00+09:00,久米川,35.74962,139.47268,0,Seibu,Seibu.Shinjuku,SS20
2019-04-25 16:00:00+09:00,南大塚,35.88979,139.45431,0,Seibu,Seibu.Shinjuku,SS28
2019-04-25 16:00:00+09:00,武蔵関,35.72753,139.57689,0,Seibu,Seibu.Shinjuku,SS14
2019-04-25 16:00:00+09:00,中井,35.71505,139.68725,1,Seibu,Seibu.Shinjuku,SS04
2019-04-25 16:00:00+09:00,野方,35.71958,139.65271,0,Seibu,Seibu.Shinjuku,SS07
2019-04-25 16:00:00+09:00,沼袋,35.71938,139.66385,0,Seibu,Seibu.Shinjuku,SS06
2019-04-25 16:00:00+09:00,鷺ノ宮,35.72251,139.63893,0,Seibu,Seibu.Shinjuku,SS09
2019-04-25 16:00:00+09:00,狭山市,35.85692,139.41301,0,Seibu,Seibu.Shinjuku,SS26
2019-04-25 16:00:00+09:00,西武新宿,35.69624,139.7,1,Seibu,Seibu.Shinjuku,SS01
2019-04-25 16:00:00+09:00,西武柳沢,35.72862,139.55261,0,Seibu,Seibu.Shinjuku,SS16
2019-04-25 16:00:00+09:00,多磨,35.67725,139.51719,0,Seibu,Seibu.Tamagawa,SW03
2019-04-25 16:00:00+09:00,下井草,35.72387,139.62432,0,Seibu,Seibu.Shinjuku,SS10
2019-04-25 16:00:00+09:00,国分寺,35.70032,139.48011,1,Seibu,Seibu.Tamako,ST01
2019-04-25 16:00:00+09:00,下落合,35.71584,139.69515,0,Seibu,Seibu.Shinjuku,SS03
2019-04-25 16:00:00+09:00,新狭山,35.87398,139.4335,0,Seibu,Seibu.Shinjuku,SS27
2019-04-25 16:00:00+09:00,武蔵境,35.70196,139.544,1,Seibu,Seibu.Tamagawa,SW01
2019-04-25 16:00:00+09:00,新所沢,35.80675,139.45611,0,Seibu,Seibu.Shinjuku,SS24
2019-04-25 16:00:00+09:00,高田馬場,35.71297,139.70402,1,Seibu,Seibu.Shinjuku,SS02
2019-04-25 16:00:00+09:00,田無,35.72735,139.53925,0,Seibu,Seibu.Shinjuku,SS17
2019-04-25 16:00:00+09:00,所沢,35.78619,139.47328,1,Seibu,Seibu.Shinjuku,SS22
2019-04-25 16:00:00+09:00,都立家政,35.72225,139.64458,0,Seibu,Seibu.Shinjuku,SS08
2019-04-25 16:00:00+09:00,是政,35.65631,139.48876,0,Seibu,Seibu.Tamagawa,SW06
2019-04-25 16:00:00+09:00,競艇場前,35.65608,139.49957,0,Seibu,Seibu.Tamagawa,SW05
2019-04-25 16:00:00+09:00,新小金井,35.69586,139.52653,0,Seibu,Seibu.Tamagawa,SW02
2019-04-25 16:00:00+09:00,白糸台,35.6665,139.50986,1,Seibu,Seibu.Tamagawa,SW04
2019-04-25 16:00:00+09:00,萩山,35.7404,139.47745,1,Seibu,Seibu.Tamako,ST04
2019-04-25 16:00:00+09:00,一橋学園,35.72215,139.48007,0,Seibu,Seibu.Tamako,ST02
2019-04-25 16:00:00+09:00,武蔵大和,35.75637,139.44416,0,Seibu,Seibu.Tamako,ST06
2019-04-25 16:00:00+09:00,青梅街道,35.7306,139.47654,0,Seibu,Seibu.Tamako,ST03
2019-04-25 16:00:00+09:00,西武遊園地,35.76597,139.44263,1,Seibu,Seibu.Tamako,ST07
2019-04-25 16:00:00+09:00,八坂,35.74512,139.46745,0,Seibu,Seibu.Tamako,ST05
2019-04-25 16:00:00+09:00,練馬,35.73783,139.65356,1,Seibu,Seibu.Toshima,SI06
2019-04-25 16:00:00+09:00,豊島園,35.74193,139.64792,1,Seibu,Seibu.Toshima,SI39
2019-04-25 16:00:00+09:00,西武遊園地,35.76597,139.44263,1,Seibu,Seibu.Yamaguchi,SY01
2019-04-25 16:00:00+09:00,西武球場前,35.77041,139.41879,1,Seibu,Seibu.Yamaguchi,SY03
2019-04-25 16:00:00+09:00,遊園地西,35.7694,139.43999,0,Seibu,Seibu.Yamaguchi,SY02
2019-07-16 14:00:00+09:00,栃木,36.37167,139.73149,1,Tobu,Tobu.Nikko,TN-11
2019-05-27 16:00:00+09:00,盛岡,39.70087,141.13619,0,JR-East,JR-East.Tohoku,
2019-07-16 14:00:00+09:00,柳生,36.20659,139.65995,0,Tobu,Tobu.Nikko,TN-06
2019-05-27 16:00:00+09:00,小淵沢,35.86374,138.31633,0,JR-East,JR-East.Chuo,
2019-07-16 14:00:00+09:00,武州唐沢,35.9522,139.30928,0,Tobu,Tobu.Ogose,TJ-46
2019-07-16 14:00:00+09:00,坂戸,35.95724,139.39391,1,Tobu,Tobu.Ogose,TJ-26
2019-07-16 14:00:00+09:00,武州長瀬,35.94199,139.32619,0,Tobu,Tobu.Ogose,TJ-44
2019-05-27 16:00:00+09:00,甲府,35.66682,138.56881,0,JR-East,JR-East.Chuo,
2019-07-16 14:00:00+09:00,東毛呂,35.94715,139.31533,0,Tobu,Tobu.Ogose,TJ-45
2019-07-16 14:00:00+09:00,一本松,35.94022,139.37008,0,Tobu,Tobu.Ogose,TJ-41
2019-07-16 14:00:00+09:00,川角,35.93761,139.34648,0,Tobu,Tobu.Ogose,TJ-43
2019-07-16 14:00:00+09:00,西大家,35.93176,139.35646,0,Tobu,Tobu.Ogose,TJ-42
2019-07-16 14:00:00+09:00,越生,35.9628,139.29961,1,Tobu,Tobu.Ogose,TJ-47
2019-05-27 16:00:00+09:00,酒折,35.6596,138.59909,0,JR-East,JR-East.Chuo,
2019-07-16 14:00:00+09:00,堀米,36.32844,139.58033,0,Tobu,Tobu.Sano,TI-35
2019-07-16 14:00:00+09:00,葛生,36.39788,139.60928,0,Tobu,Tobu.Sano,TI-39
2019-07-16 14:00:00+09:00,佐野市,36.30624,139.5759,0,Tobu,Tobu.Sano,TI-33
2019-07-16 14:00:00+09:00,佐野,36.31684,139.57913,1,Tobu,Tobu.Sano,TI-34
2019-07-16 14:00:00+09:00,多田,36.37808,139.59296,0,Tobu,Tobu.Sano,TI-38
2019-07-16 14:00:00+09:00,田島,36.29022,139.56491,0,Tobu,Tobu.Sano,TI-32
2019-07-16 14:00:00+09:00,田沼,36.36707,139.58191,0,Tobu,Tobu.Sano,TI-37
2019-05-27 16:00:00+09:00,猿橋,35.61267,138.96823,0,JR-East,JR-East.Chuo,
2019-07-16 14:00:00+09:00,館林,36.24662,139.52781,1,Tobu,Tobu.Sano,TI-10
2019-07-16 14:00:00+09:00,渡瀬,36.26184,139.53748,0,Tobu,Tobu.Sano,TI-31
2019-07-16 14:00:00+09:00,吉水,36.34562,139.57935,0,Tobu,Tobu.Sano,TI-36
2019-07-16 14:00:00+09:00,浅草,35.71192,139.79835,1,Tobu,Tobu.TobuSkytree,TS-01
2019-07-16 14:00:00+09:00,獨協大学前<草加松原>,35.8433,139.80067,0,Tobu,Tobu.TobuSkytree,TS-17
2019-07-16 14:00:00+09:00,蒲生,35.86689,139.79176,0,Tobu,Tobu.TobuSkytree,TS-19
2019-07-16 14:00:00+09:00,五反野,35.7659,139.80963,0,Tobu,Tobu.TobuSkytree,TS-11
2019-07-16 14:00:00+09:00,東向島,35.72436,139.81933,0,Tobu,Tobu.TobuSkytree,TS-05
2019-07-16 14:00:00+09:00,曳舟,35.71851,139.81667,1,Tobu,Tobu.TobuSkytree,TS-04
2019-07-16 14:00:00+09:00,姫宮,36.00442,139.73869,0,Tobu,Tobu.TobuSkytree,TS-29
2019-07-16 14:00:00+09:00,堀切,35.74334,139.81738,0,Tobu,Tobu.TobuSkytree,TS-07
2019-07-16 14:00:00+09:00,一ノ割,35.96487,139.76604,0,Tobu,Tobu.TobuSkytree,TS-26
2019-07-16 14:00:00+09:00,鐘ヶ淵,35.73376,139.82037,0,Tobu,Tobu.TobuSkytree,TS-06
2019-07-16 14:00:00+09:00,武里,35.94908,139.77071,0,Tobu,Tobu.TobuSkytree,TS-25
2019-07-16 14:00:00+09:00,春日部,35.98007,139.75279,1,Tobu,Tobu.TobuSkytree,TS-27
2019-07-16 14:00:00+09:00,北春日部,35.98994,139.74432,0,Tobu,Tobu.TobuSkytree,TS-28
2019-07-16 14:00:00+09:00,北越谷,35.90172,139.77987,0,Tobu,Tobu.TobuSkytree,TS-22
2019-07-16 14:00:00+09:00,北千住,35.74981,139.80556,1,Tobu,Tobu.TobuSkytree,TS-09
2019-07-16 14:00:00+09:00,越谷,35.88753,139.78624,0,Tobu,Tobu.TobuSkytree,TS-21
2019-07-16 14:00:00+09:00,小菅,35.75869,139.81265,0,Tobu,Tobu.TobuSkytree,TS-10
2019-05-27 16:00:00+09:00,笹子,35.60393,138.82533,0,JR-East,JR-East.Chuo,
2019-07-16 14:00:00+09:00,西新井,35.77728,139.79037,1,Tobu,Tobu.TobuSkytree,TS-13
2019-07-16 14:00:00+09:00,大袋,35.9246,139.77794,0,Tobu,Tobu.TobuSkytree,TS-23
2019-07-16 14:00:00+09:00,せんげん台,35.93596,139.77459,0,Tobu,Tobu.TobuSkytree,TS-24
2019-07-16 14:00:00+09:00,新越谷,35.87556,139.78981,1,Tobu,Tobu.TobuSkytree,TS-20
2019-07-16 14:00:00+09:00,新田,35.85411,139.79542,0,Tobu,Tobu.TobuSkytree,TS-18
2019-07-16 14:00:00+09:00,草加,35.82838,139.80346,0,Tobu,Tobu.TobuSkytree,TS-16
2019-07-16 14:00:00+09:00,竹ノ塚,35.79437,139.79072,0,Tobu,Tobu.TobuSkytree,TS-14
2019-07-16 14:00:00+09:00,東武動物公園,36.0247,139.72689,1,Tobu,Tobu.TobuSkytree,TS-30
2019-07-16 14:00:00+09:00,とうきょうスカイツリー,35.71047,139.80939,0,Tobu,Tobu.TobuSkytree,TS-02
2019-07-16 14:00:00+09:00,梅島,35.77235,139.79807,0,Tobu,Tobu.TobuSkytree,TS-12
2019-07-16 14:00:00+09:00,牛田,35.74454,139.81177,1,Tobu,Tobu.TobuSkytree,TS-08
2019-07-16 14:00:00+09:00,谷塚,35.81486,139.80146,0,Tobu,Tobu.TobuSkytree,TS-15
2019-07-16 14:00:00+09:00,曳舟,35.71851,139.81667,1,Tobu,Tobu.TobuSkytreeBranch,TS-04
2019-07-16 14:00:00+09:00,押上<スカイツリー前>,35.71022,139.81241,1,Tobu,Tobu.TobuSkytreeBranch,TS-03
2019-07-16 14:00:00+09:00,愛宕,35.95062,139.86462,0,Tobu,Tobu.TobuUrbanPark,TD-16
2019-07-16 14:00:00+09:00,江戸川台,35.89723,139.91053,0,Tobu,Tobu.TobuUrbanPark,TD-20
2019-07-16 14:00:00+09:00,藤の牛島,35.98034,139.77807,0,Tobu,Tobu.TobuUrbanPark,TD-11
2019-07-16 14:00:00+09:00,船橋,35.7021,139.98436,1,Tobu,Tobu.TobuUrbanPark,TD-35
2019-07-16 14:00:00+09:00,初石,35.88384,139.91791,0,Tobu,Tobu.TobuUrbanPark,TD-21
2019-07-16 14:00:00+09:00,東岩槻,35.96329,139.71227,0,Tobu,Tobu.TobuUrbanPark,TD-07
2019-07-16 14:00:00+09:00,岩槻,35.95025,139.69313,0,Tobu,Tobu.TobuUrbanPark,TD-06
2019-07-16 14:00:00+09:00,鎌ヶ谷,35.76378,139.99731,0,Tobu,Tobu.TobuUrbanPark,TD-31
2019-07-16 14:00:00+09:00,柏,35.86199,139.97046,1,Tobu,Tobu.TobuUrbanPark,TD-24
2019-07-16 14:00:00+09:00,春日部,35.98007,139.75279,1,Tobu,Tobu.TobuUrbanPark,TD-10
2019-07-16 14:00:00+09:00,川間,35.97919,139.83455,0,Tobu,Tobu.TobuUrbanPark,TD-13
2019-07-16 14:00:00+09:00,北大宮,35.91794,139.62481,0,Tobu,Tobu.TobuUrbanPark,TD-02
2019-07-16 14:00:00+09:00,馬込沢,35.74165,139.99221,0,Tobu,Tobu.TobuUrbanPark,TD-32
2019-07-16 14:00:00+09:00,増尾,35.82982,139.97632,0,Tobu,Tobu.TobuUrbanPark,TD-26
2019-07-16 14:00:00+09:00,南桜井,35.9806,139.8084,0,Tobu,Tobu.TobuUrbanPark,TD-12
2019-07-16 14:00:00+09:00,六実,35.79371,139.99925,0,Tobu,Tobu.TobuUrbanPark,TD-29
2019-07-16 14:00:00+09:00,流山おおたかの森,35.87208,139.92576,1,Tobu,Tobu.TobuUrbanPark,TD-22
2019-07-16 14:00:00+09:00,七光台,35.97085,139.85295,0,Tobu,Tobu.TobuUrbanPark,TD-14
2019-07-16 14:00:00+09:00,七里,35.93649,139.66601,0,Tobu,Tobu.TobuUrbanPark,TD-05
2019-07-16 14:00:00+09:00,野田市,35.94374,139.87079,0,Tobu,Tobu.TobuUrbanPark,TD-17
2019-05-27 16:00:00+09:00,下諏訪,36.07204,138.08523,0,JR-East,JR-East.Chuo,
2019-07-16 14:00:00+09:00,大宮公園,35.92388,139.63308,0,Tobu,Tobu.TobuUrbanPark,TD-03
2019-07-16 14:00:00+09:00,大宮,35.90775,139.62425,1,Tobu,Tobu.TobuUrbanPark,TD-01
2019-07-16 14:00:00+09:00,大和田,35.92935,139.65102,0,Tobu,Tobu.TobuUrbanPark,TD-04
2019-07-16 14:00:00+09:00,逆井,35.82328,139.9837,0,Tobu,Tobu.TobuUrbanPark,TD-27
2019-07-16 14:00:00+09:00,清水公園,35.95879,139.8603,0,Tobu,Tobu.TobuUrbanPark,TD-15
2019-07-16 14:00:00+09:00,新船橋,35.71156,139.97982,0,Tobu,Tobu.TobuUrbanPark,TD-34
2019-05-27 16:00:00+09:00,新府,35.73709,138.43317,0,JR-East,JR-East.Chuo,
2019-07-16 14:00:00+09:00,新鎌ヶ谷,35.77961,139.99836,1,Tobu,Tobu.TobuUrbanPark,TD-30
2019-07-16 14:00:00+09:00,新柏,35.8381,139.96704,0,Tobu,Tobu.TobuUrbanPark,TD-25
2019-07-16 14:00:00+09:00,高柳,35.8083,139.99898,0,Tobu,Tobu.TobuUrbanPark,TD-28
2019-07-16 14:00:00+09:00,豊春,35.96804,139.72619,0,Tobu,Tobu.TobuUrbanPark,TD-08
2019-07-16 14:00:00+09:00,豊四季,35.86653,139.93928,0,Tobu,Tobu.TobuUrbanPark,TD-23
2019-07-16 14:00:00+09:00,塚田,35.72212,139.9829,0,Tobu,Tobu.TobuUrbanPark,TD-33
2019-07-16 14:00:00+09:00,北池袋,35.74033,139.71639,0,Tobu,Tobu.Tojo,TJ-02
2019-07-16 14:00:00+09:00,梅郷,35.93158,139.89109,0,Tobu,Tobu.TobuUrbanPark,TD-18
2019-07-16 14:00:00+09:00,運河,35.91437,139.90604,0,Tobu,Tobu.TobuUrbanPark,TD-19
2019-07-16 14:00:00+09:00,八木崎,35.97858,139.7423,0,Tobu,Tobu.TobuUrbanPark,TD-09
2019-07-16 14:00:00+09:00,朝霞台,35.81434,139.5873,1,Tobu,Tobu.Tojo,TJ-13
2019-07-16 14:00:00+09:00,朝霞,35.79676,139.6003,0,Tobu,Tobu.Tojo,TJ-12
2019-07-16 14:00:00+09:00,ふじみ野,35.86075,139.52309,0,Tobu,Tobu.Tojo,TJ-18
2019-07-16 14:00:00+09:00,鉢形,36.11372,139.20863,0,Tobu,Tobu.Tojo,TJ-36
2019-07-16 14:00:00+09:00,東松山,36.03464,139.40158,0,Tobu,Tobu.Tojo,TJ-29
2019-07-16 14:00:00+09:00,池袋,35.73118,139.71117,1,Tobu,Tobu.Tojo,TJ-01
2019-07-16 14:00:00+09:00,上福岡,35.87387,139.51187,0,Tobu,Tobu.Tojo,TJ-19
2019-07-16 14:00:00+09:00,上板橋,35.76362,139.67621,0,Tobu,Tobu.Tojo,TJ-07
2019-07-16 14:00:00+09:00,霞ヶ関,35.92546,139.44385,0,Tobu,Tobu.Tojo,TJ-23
2019-07-16 14:00:00+09:00,川越市,35.91414,139.4771,0,Tobu,Tobu.Tojo,TJ-22
2019-07-16 14:00:00+09:00,川越,35.90735,139.48299,1,Tobu,Tobu.Tojo,TJ-21
2019-07-16 14:00:00+09:00,北坂戸,35.97198,139.39685,0,Tobu,Tobu.Tojo,TJ-27
2019-07-16 14:00:00+09:00,みずほ台,35.8382,139.55079,0,Tobu,Tobu.Tojo,TJ-16
2019-07-16 14:00:00+09:00,武蔵嵐山,36.04438,139.32774,0,Tobu,Tobu.Tojo,TJ-32
2019-07-16 14:00:00+09:00,中板橋,35.75628,139.69438,0,Tobu,Tobu.Tojo,TJ-05
2019-07-16 14:00:00+09:00,成増,35.77759,139.6329,0,Tobu,Tobu.Tojo,TJ-10
2019-07-16 14:00:00+09:00,男衾,36.10786,139.234,0,Tobu,Tobu.Tojo,TJ-35
2019-07-16 14:00:00+09:00,小川町,36.05873,139.26065,1,Tobu,Tobu.Tojo,TJ-33
2019-07-16 14:00:00+09:00,大山,35.74841,139.70262,0,Tobu,Tobu.Tojo,TJ-04
2019-07-16 14:00:00+09:00,坂戸,35.95724,139.39391,1,Tobu,Tobu.Tojo,TJ-26
2019-07-16 14:00:00+09:00,志木,35.82217,139.5753,0,Tobu,Tobu.Tojo,TJ-14
2019-07-16 14:00:00+09:00,下赤塚,35.77048,139.64485,0,Tobu,Tobu.Tojo,TJ-09
2019-07-16 14:00:00+09:00,下板橋,35.74507,139.71562,0,Tobu,Tobu.Tojo,TJ-03
2019-07-16 14:00:00+09:00,新河岸,35.89102,139.4973,0,Tobu,Tobu.Tojo,TJ-20
2019-07-16 14:00:00+09:00,森林公園,36.04516,139.37533,0,Tobu,Tobu.Tojo,TJ-30
2019-07-16 14:00:00+09:00,高坂,36.00293,139.39769,0,Tobu,Tobu.Tojo,TJ-28
2019-07-16 14:00:00+09:00,玉淀,36.11696,139.20019,0,Tobu,Tobu.Tojo,TJ-37
2019-07-16 14:00:00+09:00,東武練馬,35.76865,139.66254,0,Tobu,Tobu.Tojo,TJ-08
2019-07-16 14:00:00+09:00,東武竹沢,36.07525,139.23761,0,Tobu,Tobu.Tojo,TJ-34
2019-07-16 14:00:00+09:00,ときわ台,35.7589,139.68876,0,Tobu,Tobu.Tojo,TJ-06
2019-07-16 14:00:00+09:00,つきのわ,36.04352,139.34557,0,Tobu,Tobu.Tojo,TJ-31
2019-07-16 14:00:00+09:00,鶴ヶ島,35.93679,139.42391,0,Tobu,Tobu.Tojo,TJ-24
2019-07-16 14:00:00+09:00,鶴瀬,35.8457,139.53931,0,Tobu,Tobu.Tojo,TJ-17
2019-07-16 14:00:00+09:00,若葉,35.94907,139.40848,0,Tobu,Tobu.Tojo,TJ-25
2019-07-16 14:00:00+09:00,和光市,35.78835,139.61286,1,Tobu,Tobu.Tojo,TJ-11
2019-07-16 14:00:00+09:00,柳瀬川,35.83056,139.56246,0,Tobu,Tobu.Tojo,TJ-15
2019-07-16 14:00:00+09:00,寄居,36.11731,139.19368,1,Tobu,Tobu.Tojo,TJ-38
2019-07-16 14:00:00+09:00,江曽島,36.53096,139.86082,0,Tobu,Tobu.Utsunomiya,TN-38
2019-07-16 14:00:00+09:00,国谷,36.45145,139.82385,0,Tobu,Tobu.Utsunomiya,TN-34
2019-07-16 14:00:00+09:00,壬生,36.42243,139.80501,0,Tobu,Tobu.Utsunomiya,TN-33
2019-07-16 14:00:00+09:00,南宇都宮,36.54371,139.87195,0,Tobu,Tobu.Utsunomiya,TN-39
2019-07-16 14:00:00+09:00,西川田,36.51425,139.8503,0,Tobu,Tobu.Utsunomiya,TN-37
2019-07-16 14:00:00+09:00,おもちゃのまち,36.46674,139.82954,0,Tobu,Tobu.Utsunomiya,TN-35
2019-07-16 14:00:00+09:00,新栃木,36.39006,139.74235,1,Tobu,Tobu.Utsunomiya,TN-12
2019-07-16 14:00:00+09:00,東武宇都宮,36.55866,139.8806,1,Tobu,Tobu.Utsunomiya,TN-40
2019-07-16 14:00:00+09:00,野州平川,36.40156,139.75378,0,Tobu,Tobu.Utsunomiya,TN-31
2019-07-16 14:00:00+09:00,野州大塚,36.40877,139.77259,0,Tobu,Tobu.Utsunomiya,TN-32
2019-07-16 14:00:00+09:00,安塚,36.48565,139.83562,0,Tobu,Tobu.Utsunomiya,TN-36
2019-07-16 14:00:00+09:00,青葉台,35.542911,139.517349,0,Tokyu,Tokyu.DenEnToshi,DT20
2019-07-16 14:00:00+09:00,あざみ野,35.568561,139.553587,0,Tokyu,Tokyu.DenEnToshi,DT16
2019-07-16 14:00:00+09:00,中央林間,35.507369,139.444808,1,Tokyu,Tokyu.DenEnToshi,DT27
2019-07-16 14:00:00+09:00,江田,35.558529,139.551559,0,Tokyu,Tokyu.DenEnToshi,DT17
2019-07-16 14:00:00+09:00,藤が丘,35.543626,139.528023,0,Tokyu,Tokyu.DenEnToshi,DT19
2019-07-16 14:00:00+09:00,二子新地,35.607133,139.622419,1,Tokyu,Tokyu.DenEnToshi,DT8
2019-07-16 14:00:00+09:00,二子玉川,35.612226,139.627213,1,Tokyu,Tokyu.DenEnToshi,DT7
2019-07-16 14:00:00+09:00,市が尾,35.551402,139.54118,0,Tokyu,Tokyu.DenEnToshi,DT18
2019-07-16 14:00:00+09:00,池尻大橋,35.650526,139.683642,0,Tokyu,Tokyu.DenEnToshi,DT2
2019-07-16 14:00:00+09:00,梶が谷,35.593779,139.605694,0,Tokyu,Tokyu.DenEnToshi,DT11
2019-07-16 14:00:00+09:00,駒沢大学,35.634069,139.661652,0,Tokyu,Tokyu.DenEnToshi,DT4
2019-05-27 16:00:00+09:00,利府,38.32936,140.9846,0,JR-East,JR-East.Tohoku,
2019-07-16 14:00:00+09:00,南町田,35.511397,139.470751,0,Tokyu,Tokyu.DenEnToshi,DT25
2019-07-16 14:00:00+09:00,宮前平,35.584939,139.581552,0,Tokyu,Tokyu.DenEnToshi,DT13
2019-07-16 14:00:00+09:00,宮崎台,35.587537,139.591677,0,Tokyu,Tokyu.DenEnToshi,DT12
2019-07-16 14:00:00+09:00,溝の口,35.599964,139.610623,1,Tokyu,Tokyu.DenEnToshi,DT10
2019-07-16 14:00:00+09:00,長津田,35.532095,139.494485,1,Tokyu,Tokyu.DenEnToshi,DT22
2019-07-16 14:00:00+09:00,鷺沼,35.579526,139.572854,0,Tokyu,Tokyu.DenEnToshi,DT14
2019-05-27 16:00:00+09:00,石和温泉,35.65738,138.63436,0,JR-East,JR-East.Chuo,
2019-07-16 14:00:00+09:00,桜新町,35.631997,139.644971,0,Tokyu,Tokyu.DenEnToshi,DT5
2019-07-16 14:00:00+09:00,三軒茶屋,35.644148,139.669257,1,Tokyu,Tokyu.DenEnToshi,DT3
2019-07-16 14:00:00+09:00,渋谷,35.659299,139.701017,1,Tokyu,Tokyu.DenEnToshi,DT1
2019-07-16 14:00:00+09:00,すずかけ台,35.517427,139.482133,0,Tokyu,Tokyu.DenEnToshi,DT24
2019-07-16 14:00:00+09:00,高津,35.603062,139.61669,1,Tokyu,Tokyu.DenEnToshi,DT9
2019-07-16 14:00:00+09:00,たまプラーザ,35.577407,139.558583,0,Tokyu,Tokyu.DenEnToshi,DT15
2019-05-27 16:00:00+09:00,函南,,,0,JR-Central,JR-Central.Tokaido,
2019-07-16 14:00:00+09:00,田奈,35.536434,139.504835,0,Tokyu,Tokyu.DenEnToshi,DT21
2019-07-16 14:00:00+09:00,つきみ野,35.510318,139.458054,0,Tokyu,Tokyu.DenEnToshi,DT26
2019-07-16 14:00:00+09:00,つくし野,35.525317,139.484478,0,Tokyu,Tokyu.DenEnToshi,DT23
2019-07-16 14:00:00+09:00,用賀,35.626131,139.634183,0,Tokyu,Tokyu.DenEnToshi,DT6
2019-07-16 14:00:00+09:00,千鳥町,35.57278,139.691558,0,Tokyu,Tokyu.Ikegami,IK12
2019-07-16 14:00:00+09:00,荏原中延,35.610001,139.711985,0,Tokyu,Tokyu.Ikegami,IK4
2019-07-16 14:00:00+09:00,五反田,35.625591,139.724224,1,Tokyu,Tokyu.Ikegami,IK1
2019-07-16 14:00:00+09:00,蓮沼,35.564387,139.708594,0,Tokyu,Tokyu.Ikegami,IK14
2019-07-16 14:00:00+09:00,旗の台,35.604784,139.702896,1,Tokyu,Tokyu.Ikegami,IK5
2019-07-16 14:00:00+09:00,池上,35.572147,139.702896,0,Tokyu,Tokyu.Ikegami,IK13
2019-07-16 14:00:00+09:00,石川台,35.596999,139.685571,0,Tokyu,Tokyu.Ikegami,IK8
2019-07-16 14:00:00+09:00,蒲田,35.561687,139.71464,1,Tokyu,Tokyu.Ikegami,IK15
2019-07-16 14:00:00+09:00,久が原,35.579837,139.685347,0,Tokyu,Tokyu.Ikegami,IK11
2019-07-16 14:00:00+09:00,長原,35.602201,139.697689,0,Tokyu,Tokyu.Ikegami,IK6
2019-07-16 14:00:00+09:00,御嶽山,35.585344,139.682156,0,Tokyu,Tokyu.Ikegami,IK10
2019-07-16 14:00:00+09:00,大崎広小路,35.622722,139.722711,0,Tokyu,Tokyu.Ikegami,IK2
2019-07-16 14:00:00+09:00,洗足池,35.599929,139.691409,0,Tokyu,Tokyu.Ikegami,IK7
2019-07-16 14:00:00+09:00,戸越銀座,35.615775,139.714764,0,Tokyu,Tokyu.Ikegami,IK3
2019-07-16 14:00:00+09:00,雪が谷大塚,35.59201,139.680964,0,Tokyu,Tokyu.Ikegami,IK9
2019-07-16 14:00:00+09:00,こどもの国,35.558366,139.486418,0,Tokyu,Tokyu.Kodomonokuni,KD3
2019-07-16 14:00:00+09:00,長津田,35.532095,139.494486,1,Tokyu,Tokyu.Kodomonokuni,KD1
2019-07-16 14:00:00+09:00,恩田,35.545587,139.491938,0,Tokyu,Tokyu.Kodomonokuni,KD2
2019-07-16 14:00:00+09:00,田園調布,35.596893,139.66729,1,Tokyu,Tokyu.Meguro,MG8
2019-07-16 14:00:00+09:00,不動前,35.625773,139.713598,0,Tokyu,Tokyu.Meguro,MG2
2019-07-16 14:00:00+09:00,日吉,35.554181,139.647144,1,Tokyu,Tokyu.Meguro,MG13
2019-07-16 14:00:00+09:00,目黒,35.63297,139.715456,1,Tokyu,Tokyu.Meguro,MG1
2019-07-16 14:00:00+09:00,元住吉,35.56461,139.653993,1,Tokyu,Tokyu.Meguro,MG12
2019-07-16 14:00:00+09:00,武蔵小杉,35.575677,139.659579,1,Tokyu,Tokyu.Meguro,MG11
2019-07-16 14:00:00+09:00,武蔵小山,35.620654,139.704515,0,Tokyu,Tokyu.Meguro,MG3
2019-07-16 14:00:00+09:00,西小山,35.615743,139.698888,0,Tokyu,Tokyu.Meguro,MG4
2019-07-16 14:00:00+09:00,奥沢,35.603731,139.6721,0,Tokyu,Tokyu.Meguro,MG7
2019-07-16 14:00:00+09:00,大岡山,35.607487,139.685643,1,Tokyu,Tokyu.Meguro,MG6
2019-07-16 14:00:00+09:00,洗足,35.610303,139.694316,0,Tokyu,Tokyu.Meguro,MG5
2019-07-16 14:00:00+09:00,新丸子,35.580296,139.661941,1,Tokyu,Tokyu.Meguro,MG10
2019-07-16 14:00:00+09:00,多摩川,35.589219,139.668874,1,Tokyu,Tokyu.Meguro,MG9
2019-07-16 14:00:00+09:00,荏原町,35.603771,139.707904,0,Tokyu,Tokyu.Oimachi,OM5
2019-07-16 14:00:00+09:00,二子玉川,35.612226,139.627212,1,Tokyu,Tokyu.Oimachi,OM15
2019-07-16 14:00:00+09:00,旗の台,35.604784,139.702897,1,Tokyu,Tokyu.Oimachi,OM6
